frame,time_s,luma_mean,luma_std,r_mean,g_mean,b_mean,entropy,edge_strength,mad_prev,motion_frac
364,12.133333333333333,130.25117124652778,59.74346346684301,139.46364583333335,128.77506944444445,117.74612847222222,7.252815886536287,9.329596680257957,0.03691550925925926,0.0
365,12.166666666666666,131.12453977083334,58.95777323003465,141.77,129.29963541666666,117.85510416666666,7.249693566091821,9.205743771840565,5.083796296296296,0.0886400462962963
366,12.2,131.0149078576389,58.95143927922966,141.65930555555556,129.19213541666667,117.72748263888889,7.248945233752394,9.199118394051768,0.3164178240740741,4.6296296296296294e-05
367,12.233333333333333,131.0069612465278,58.96785292016495,141.6559201388889,129.1826388888889,117.72145833333333,7.248298378098262,9.199536741777848,0.028732638888888887,0.0
368,12.266666666666667,132.16016969791664,57.99581130684663,143.8828472222222,130.08484375,118.19939236111111,7.230164880650445,9.286662253364042,4.59640625,0.05832175925925926
369,12.3,132.7724332048611,57.467325733243925,144.5809201388889,130.6773611111111,118.75458333333333,7.225876014695057,9.278295620196134,6.2755729166666665,0.08806712962962963
370,12.333333333333334,132.80135261458332,57.30656792508628,144.4034201388889,130.74574652777778,119.00038194444444,7.252492044944533,9.559426535378831,5.57427662037037,0.07173032407407408
371,12.366666666666667,132.8654060034722,57.34370416447789,144.70663194444444,130.72024305555556,119.24734375,7.259117734189804,9.56269491428018,0.40585069444444444,1.1574074074074073e-05
372,12.4,131.96580894444446,57.314298155398404,143.74977430555555,129.84328125,118.29213541666667,7.24831870108924,9.597908280932883,6.983553240740741,0.09592592592592593
373,12.433333333333334,131.96958741319443,57.313478270092126,143.76713541666666,129.84239583333334,118.30211805555555,7.248908798316583,9.59886480644494,0.03612268518518519,0.0
374,12.466666666666667,131.95177338541666,57.304995784688,143.73147569444444,129.83272569444443,118.25618055555556,7.247316847020144,9.60022367147564,0.043373842592592596,0.0
375,12.5,131.38949199305554,57.444479606142416,143.12711805555554,129.28463541666667,117.67722222222223,7.2605575591593645,9.437965778327243,4.734172453703704,0.06919560185185185
376,12.533333333333333,132.0245179236111,61.144306141164336,145.3701736111111,129.3621701388889,119.09965277777778,7.254577469567595,9.699800007427749,20.275879629629628,0.4171238425925926
377,12.566666666666666,132.04189883680556,61.14436692357119,145.39623263888888,129.3761111111111,119.12555555555555,7.254338377841416,9.6981950796408,0.04137731481481482,0.0
378,12.6,132.5439305173611,60.48762059174446,146.51503472222223,129.72098958333333,119.36817708333334,7.26044853981366,9.86684563405559,2.5914641203703703,0.04100115740740741
379,12.633333333333333,134.0336949027778,59.55780247867634,148.72826388888888,131.04491319444443,120.37041666666667,7.159799076129584,9.203698307552381,9.228049768518519,0.1596122685185185
380,12.666666666666666,134.02636244791665,59.56466295629786,148.7164236111111,131.03984375,120.35394097222222,7.160199657567976,9.20704189667699,0.03197337962962963,0.0
381,12.7,134.04262235763886,59.5622239554411,148.7436284722222,131.05151041666667,120.38347222222222,7.160443691276979,9.20516047963319,0.04811342592592593,0.0
382,12.733333333333333,133.98760335416665,59.36542399039878,149.0153125,130.9142361111111,120.18125,7.160093640767325,9.331391512449189,3.115740740740741,0.047453703703703706
383,12.766666666666667,134.0174100625,59.39972756335979,149.2542361111111,130.89916666666667,120.03982638888888,7.164158274744757,9.577283937451718,5.627025462962963,0.10056712962962963
384,12.8,134.00913246875,59.40317182653261,149.240625,130.8932986111111,120.02338541666667,7.164050340724022,9.579036837623491,0.025792824074074076,1.1574074074074073e-05
385,12.833333333333334,133.92077066319445,59.428361305354755,149.2679861111111,130.77685763888888,119.87241319444445,7.174960231001645,9.584443291173024,2.9213252314814815,0.044583333333333336
386,12.866666666666667,133.8488638090278,59.53554228710008,149.21461805555555,130.70541666666668,119.74130208333334,7.1907615134925775,9.678529160076856,5.322135416666667,0.09535300925925926
387,12.9,133.79183921527778,59.52342087259532,149.13118055555555,130.65538194444446,119.6928125,7.203150069471227,9.788193321681828,0.26426504629629627,0.007083333333333333
388,12.933333333333334,133.7306822986111,59.521801141478726,149.0471701388889,130.59899305555555,119.65171875,7.216823062337431,9.930563277926515,0.44407407407407407,0.009652777777777777
389,12.966666666666667,133.66178310763885,59.653841591751636,148.93508680555556,130.53619791666668,119.64951388888889,7.224745765414376,9.997611531166022,1.5777893518518518,0.030127314814814815
390,13.0,133.61261721875,59.86467785786786,148.86154513888889,130.49609375,119.58236111111111,7.235083747278457,10.209608810978693,4.246354166666666,0.06909722222222223
391,13.033333333333333,133.54079206944445,59.91158075720396,148.76644097222223,130.42852430555556,119.53692708333334,7.243871499141639,10.334902887334504,0.7894849537037038,0.0140625
392,13.066666666666666,133.4559391111111,60.05912063066105,148.62991319444444,130.35479166666667,119.49407986111112,7.250956735302443,10.380695748726914,2.39265625,0.041116898148148145
393,13.1,133.31178345486111,60.2426288854788,148.38225694444444,130.24057291666668,119.3581423611111,7.253049627803151,10.420089810385932,1.9212384259259259,0.03297453703703704
394,13.133333333333333,133.28711976041666,60.31703206208034,148.36024305555554,130.21118055555556,119.37251736111111,7.253020201116074,10.538279198437856,0.7276215277777778,0.013142361111111112
395,13.166666666666666,133.2513283298611,60.33902840773504,148.31038194444446,130.1800173611111,119.33230902777778,7.257315682988956,10.576213365507074,0.5142650462962963,0.010908564814814815
396,13.2,133.2287077951389,60.3990378012666,148.23350694444446,130.1722048611111,119.32276041666667,7.257272566192611,10.49388414193831,0.6141319444444444,0.013414351851851853
397,13.233333333333333,133.21860219791665,60.4028271596987,148.2157638888889,130.1653298611111,119.30314236111111,7.257229734010188,10.495683492970059,0.030659722222222224,0.0
398,13.266666666666667,133.19058410763887,60.49045304531213,148.17657986111112,130.13720486111112,119.3090625,7.256823965156027,10.410614374712985,1.199849537037037,0.017893518518518517
399,13.3,133.10959796527777,60.59062066333314,147.40953125,130.2342013888889,119.48519097222223,7.294679429825549,10.365148135472428,0.9940856481481481,0.027934027777777776
400,13.333333333333334,133.0312462326389,60.785862868954005,146.5806076388889,130.3554861111111,119.63940972222223,7.328593454430354,10.370040030927775,0.8699363425925926,0.024832175925925924
401,13.366666666666667,133.0042194513889,60.794450758119,146.54105902777778,130.33239583333332,119.61026041666666,7.328895109545784,10.375481065636741,0.07169560185185185,0.0
402,13.4,133.06791917013888,60.80282299109379,146.54770833333333,130.40560763888888,119.74772569444444,7.32974319625251,10.381692835289783,0.21481481481481482,0.00032407407407407406
403,13.433333333333334,132.9599509861111,61.13093269551956,145.75133680555555,130.47152777777777,119.94432291666666,7.3282737642913425,10.378996741011662,0.7690277777777778,0.02224537037037037
404,13.466666666666667,132.98137485763888,61.13694965974053,145.74272569444443,130.4997048611111,119.98729166666666,7.328612354181266,10.387113390727372,0.07179398148148149,8.680555555555556e-05
405,13.5,132.85301631944444,61.60581152562177,144.82364583333333,130.57644097222223,120.15565972222223,7.3269943517097005,10.405603419571243,0.7771469907407408,0.02509837962962963
406,13.533333333333333,132.7642699236111,62.221788203747316,143.84326388888888,130.72482638888889,120.3434375,7.305463394545189,10.46665489690113,0.8274016203703703,0.025555555555555557
407,13.566666666666666,132.75816071180554,62.22307031749705,143.83263888888888,130.72053819444446,120.33258680555555,7.305584216054733,10.46769851465982,0.02042824074074074,0.0
408,13.6,132.69358791666667,62.68130237230306,143.2835763888889,130.77404513888888,120.52496527777778,7.304852479814753,10.57002988794283,1.1610127314814815,0.010318287037037037
409,13.633333333333333,132.66430640972223,62.707316139948475,143.23616319444446,130.75369791666665,120.46057291666666,7.306236974084426,10.580855851557619,0.11445601851851851,1.1574074074074073e-05
410,13.666666666666666,132.66811223958334,62.70834685425462,143.24151041666667,130.75696180555556,120.46520833333334,7.305888471584787,10.5806267537188,0.010190972222222223,0.0
411,13.7,132.66248041319443,62.71049833099866,143.23394097222223,130.75237847222223,120.45489583333334,7.305813782572396,10.581341259971367,0.010636574074074074,0.0
412,13.733333333333333,132.81083058680554,62.74161130334835,143.5612847222222,130.82574652777777,120.81894097222222,7.305569721075123,10.588156912982772,0.37190972222222224,0.0
413,13.766666666666667,132.72790765625,62.79252600966805,143.3322222222222,130.81276041666666,120.47355902777778,7.295792104578739,10.594034639170067,0.3061689814814815,0.0
414,13.8,132.8522941909722,62.87955210202328,143.45473958333332,130.95496527777777,120.42694444444444,7.2838053618001375,10.587458705282696,0.4117766203703704,0.0
415,13.833333333333334,132.58381409722222,63.031876351855935,142.38725694444443,131.02991319444445,119.10927083333333,7.286169291191342,10.629070037400833,1.2164351851851851,7.523148148148149e-05
416,13.866666666666667,132.58452082638888,63.03845380888329,142.35817708333335,131.04041666666666,119.10064236111111,7.285781237799443,10.629197936251845,0.12580439814814814,0.0
417,13.9,132.6195076909722,63.03799735620118,142.43914930555556,131.05638888888888,119.18857638888889,7.285086045498211,10.628364728895338,0.0858275462962963,0.0
418,13.933333333333334,132.58881763888888,63.049188349182366,142.33425347222223,131.05708333333334,119.06550347222222,7.2853404454988,10.628156513347935,0.1124363425925926,0.0
419,13.966666666666667,132.63480017013887,63.03933000938934,142.41024305555555,131.08996527777776,119.15289930555555,7.284787020370031,10.625464595779603,0.1126099537037037,0.0
420,14.0,132.60251471527775,63.0472018532816,142.3401736111111,131.07289930555555,119.08111111111111,7.286468217481056,10.630362984157944,0.11755787037037037,0.0
421,14.033333333333333,132.6128002847222,63.04470769785333,142.35378472222223,131.08154513888888,119.09784722222223,7.286134609332217,10.630619252991531,0.02181712962962963,0.0
422,14.066666666666666,132.59041047916665,63.050311355711045,142.30881944444445,131.06895833333334,119.0448263888889,7.285584122237774,10.63227383184754,0.05075810185185185,0.0
423,14.1,132.59830918055556,63.052409640545925,142.32494791666667,131.07321180555556,119.06460069444445,7.285957040724374,10.633014087975692,0.04978587962962963,0.0
424,14.133333333333333,132.59050664583333,63.05544868008407,142.30137152777777,131.07210069444446,119.03696180555555,7.2860128119747785,10.634627171509205,0.03537037037037037,0.0
425,14.166666666666666,132.62625141666666,63.04706171959316,142.35463541666667,131.10038194444445,119.09505208333333,7.284944943332767,10.632337732341718,0.08174189814814815,0.0
426,14.2,132.60028050347222,63.056194189688625,142.31579861111112,131.07975694444445,119.05401041666667,7.285503976680078,10.63975012118269,0.11375578703703704,0.0
427,14.233333333333333,132.61032693402777,63.05428564810392,142.32902777777778,131.0884027777778,119.06855902777778,7.28534760479191,10.641503533987777,0.019375,0.0
428,14.266666666666667,132.59432343402779,63.058335752280925,142.30227430555556,131.0767361111111,119.04125,7.285716296695598,10.642491613126058,0.030810185185185184,0.0
429,14.3,132.60954641319444,63.05034741972778,142.32340277777777,131.0888888888889,119.06949652777777,7.285561564895588,10.641133199804099,0.12993055555555555,3.472222222222222e-05
430,14.333333333333334,132.59707932638887,63.0543515634486,142.30557291666668,131.07892361111112,119.04803819444444,7.285850977789923,10.64178327584018,0.03635995370370371,0.0
431,14.366666666666667,132.60365889583332,63.05391805900588,142.31494791666665,131.08427083333333,119.05859375,7.285594323021778,10.642278596822344,0.014733796296296297,0.0
432,14.4,132.59106322569446,63.057637528205525,142.2969097222222,131.07416666666666,119.03734375,7.28593572383315,10.642422949651591,0.022123842592592594,0.0
433,14.433333333333334,132.6073294861111,63.05596240215441,142.3193576388889,131.08788194444443,119.06067708333333,7.286025797623856,10.643811581498378,0.04985532407407407,0.0
434,14.466666666666667,132.59694608333334,63.05815539882931,142.30447916666665,131.07925347222223,119.04614583333333,7.285696955183443,10.646560348922424,0.02583912037037037,0.0
435,14.5,132.60391192708332,63.05719679307022,142.31338541666668,131.08539930555557,119.05552083333333,7.2859326291061395,10.647661769679189,0.01851273148148148,0.0
436,14.533333333333333,132.58449785416667,63.0616011479871,142.2890625,131.06822916666667,119.02833333333334,7.286841650955353,10.651264406112023,0.03155092592592593,0.0
437,14.566666666666666,132.60822705555555,63.05807670698414,142.31645833333334,131.0903125,119.05756944444444,7.286732149852902,10.65153287243583,0.04388888888888889,0.0
438,14.6,132.58881370833333,63.06143948565545,142.29463541666667,131.07211805555556,119.03317708333333,7.286604733013715,10.654578748472492,0.0437962962962963,0.0
439,14.633333333333333,132.59516996180554,63.06156330777919,142.30279513888888,131.07765625,119.0423263888889,7.286799478299387,10.65530388388922,0.01273148148148148,0.0
440,14.666666666666666,132.58287298958334,63.06215611531537,142.2877951388889,131.06663194444445,119.02538194444445,7.287115213892285,10.65559314574054,0.019346064814814816,0.0
441,14.7,132.61000136805552,63.05727470319821,142.31911458333335,131.09178819444443,119.05970486111111,7.286646289533915,10.655516322923903,0.0428587962962963,0.0
442,14.733333333333333,132.59791980555556,63.05881163345404,142.30413194444444,131.08078125,119.04552083333333,7.286774162940956,10.657544827046227,0.029155092592592594,0.0
443,14.766666666666667,132.58443239236112,63.05924636982658,142.2902951388889,131.0673611111111,119.03239583333334,7.286602441889425,10.660060531994722,0.05123842592592592,0.0
444,14.8,132.57116256249998,63.05889688268997,142.27295138888888,131.05571180555555,119.01506944444445,7.288297109510186,10.662685953791186,0.02616898148148148,0.0
445,14.833333333333334,132.58036018055554,63.05732800029659,142.2840625,131.06397569444445,119.02788194444445,7.288474518715522,10.663340747187245,0.017997685185185186,0.0
446,14.866666666666667,132.5725374722222,63.05759164094553,142.27463541666665,131.05677083333333,119.01866319444444,7.2885196153054475,10.663854752013489,0.014438657407407407,0.0
447,14.9,132.57646765972223,63.05667611988903,142.27944444444444,131.0603125,119.02385416666667,7.2885860153456346,10.663740351359628,0.007546296296296297,0.0
448,14.933333333333334,132.56809522916666,63.05716934423599,142.26848958333332,131.05300347222223,119.01255208333333,7.288998942939376,10.664760104531517,0.01876736111111111,0.0
449,14.966666666666667,132.58064890277777,63.052942895070686,142.2879861111111,131.06086805555555,119.05111111111111,7.290280683921924,10.673193963747716,0.21102430555555557,5.787037037037037e-06
450,15.0,132.5692600625,63.05174529106964,142.27355902777776,131.0519965277778,119.02373263888889,7.291312539469078,10.676015669704533,0.07458912037037037,0.0
451,15.033333333333333,132.57949607291667,63.052968716188374,142.28526041666666,131.05965277777779,119.05520833333334,7.290104691935735,10.674501943863724,0.06027777777777778,0.0
452,15.066666666666666,132.56768792361112,63.05828190651854,142.26746527777777,131.05267361111112,119.01319444444445,7.289421544282779,10.673279167939388,0.06565393518518518,0.0
453,15.1,132.57432294097222,63.05560137976099,142.27637152777777,131.0584375,119.02177083333333,7.289044707043125,10.673219454182913,0.015804398148148147,0.0
454,15.133333333333333,132.56873454166666,63.05648265158471,142.26973958333335,131.05336805555555,119.01411458333334,7.2887144574287115,10.673239487055952,0.011464120370370371,0.0
455,15.166666666666666,132.57185782291666,63.05504342019602,142.27383680555556,131.05598958333334,119.01934027777777,7.288893474271355,10.673182283988385,0.009618055555555555,0.0
456,15.2,132.56260904166666,63.05639713227982,142.26322916666666,131.04739583333333,119.00760416666667,7.2889991310040925,10.6738569752956,0.014178240740740741,0.0
457,15.233333333333333,141.28803026041666,38.791459083189665,157.23765625,138.65684027777777,120.386875,6.52571245203713,5.26148106874162,59.63402199074074,0.850943287037037
458,15.266666666666667,141.28801289930556,38.79144989652179,157.23763888888888,138.65682291666667,120.38685763888888,6.525720937728197,5.261550816012051,8.680555555555556e-05,0.0
459,15.3,141.28914330902776,38.79091988288406,157.23932291666668,138.65770833333335,120.38878472222223,6.526189277335459,5.261082271962911,0.00771412037037037,0.0
460,15.333333333333334,141.28391898263888,38.7946132770611,157.23289930555555,138.65298611111112,120.38211805555555,6.526216004613936,5.262266796590568,0.01721064814814815,0.0
461,15.366666666666667,141.3156247048611,38.78214999570156,157.2837152777778,138.67649305555557,120.4387673611111,6.5263135595159145,5.261670941551058,0.06466435185185185,0.0
462,15.4,141.3000852326389,38.791076041604846,157.2601388888889,138.6640277777778,120.41644097222222,6.526031361997416,5.2649840966889325,0.04145833333333333,0.0
463,15.433333333333334,141.31323068055556,38.787758126000064,157.2785763888889,138.67526041666667,120.4329513888889,6.527318549504872,5.263197910256242,0.1666550925925926,0.0009953703703703704
464,15.466666666666667,141.38125235763889,37.60227004123625,157.59838541666667,138.70914930555554,120.0976736111111,6.426651336595018,4.066428312361113,1.4055034722222222,0.018657407407407407
465,15.5,141.4199121388889,37.590180291832844,157.70572916666666,138.71989583333334,120.21059027777778,6.424998816406625,4.051059103545082,3.7449305555555554,0.09243055555555556
466,15.533333333333333,141.38662609374998,37.59329939125877,157.6615451388889,138.69133680555555,120.16256944444444,6.4278109768037375,4.101333210907719,0.1373611111111111,0.00037037037037037035
467,15.566666666666666,141.38002699305557,37.55956421840559,157.6209027777778,138.69416666666666,120.1628125,6.4336824601651506,4.230318900644375,7.003217592592593,0.15032407407407408
468,15.6,141.3421260625,37.63465964726894,157.51878472222222,138.67289930555555,120.14923611111111,6.461368246070677,4.377322884209558,0.42549189814814814,0.00900462962962963
469,15.633333333333333,141.3645865034722,37.530421321653094,157.55755208333332,138.68630208333335,120.21340277777777,6.467584381534127,4.45579294236066,11.55359375,0.20974537037037036
470,15.666666666666666,141.35468535069444,37.684857018877665,157.50526041666666,138.6840625,120.25243055555555,6.48439296032241,4.62581644955746,0.6179456018518519,0.012361111111111111
471,15.7,142.05418683680554,37.58421661957696,158.15227430555555,139.38199652777777,121.12201388888889,6.45753806475434,4.594907547983324,12.390052083333334,0.2156712962962963
472,15.733333333333333,142.0211633923611,37.81092639928407,158.06684027777777,139.36138888888888,121.12032986111112,6.467116878795763,4.766591682897046,0.9288020833333334,0.015630787037037037
473,15.766666666666667,142.93686089930554,37.74670819663457,159.00100694444444,140.25765625,122.17411458333333,6.424125886878837,4.720087596470143,10.68316550925926,0.19492476851851853
474,15.8,142.91331643055554,38.02792055539711,158.92868055555556,140.24571180555554,122.17930555555556,6.429901392972285,4.879545033067624,0.9810474537037037,0.016921296296296295
475,15.833333333333334,143.53084734375,37.668911571011535,159.5207638888889,140.8723263888889,122.78178819444445,6.391094331762156,4.842457481011959,8.64005787037037,0.16762731481481483
476,15.866666666666667,143.49656472916666,37.72561862248,159.44822916666666,140.85326388888888,122.709375,6.393511330426958,4.875115330653749,0.6432002314814815,0.0125
477,15.9,140.4111165798611,39.500874157195966,156.36085069444445,137.75538194444445,119.75277777777778,6.479904277073962,5.18210532095602,7.189079861111111,0.13078125
478,15.933333333333334,140.3930380625,39.50491537168495,156.3333159722222,137.74130208333332,119.72293402777778,6.4801776351861555,5.182629431547584,0.04814814814814815,0.0
479,15.966666666666667,139.60838844444444,39.98263076307107,155.66293402777777,136.93836805555554,118.78293402777778,6.487250329505571,5.232091099057664,6.69103587962963,0.0903125
480,16.0,139.61108498263889,39.98182828720747,155.6417361111111,136.95152777777778,118.75234375,6.487221235577662,5.233421593387641,0.059751157407407406,0.0
481,16.033333333333335,135.96368832986113,41.39737023597483,152.14798611111112,133.27175347222223,114.97324652777777,6.664952656131366,5.4110903925962575,8.719681712962963,0.15976273148148148
482,16.066666666666666,135.96484538888888,41.39801569350904,152.1521701388889,133.2718576388889,114.9759201388889,6.664781942708804,5.411423495525228,0.013825231481481482,0.0
483,16.1,135.95697134374998,41.40141569638872,152.14196180555555,133.26510416666667,114.96381944444444,6.66457281241573,5.411253987751236,0.012407407407407407,0.0
484,16.133333333333333,136.29229657638888,40.97311585974976,153.07371527777778,133.49710069444444,114.56645833333333,6.6469503368291,5.44412302941401,8.094247685185184,0.1707175925925926
485,16.166666666666668,136.29072437152777,40.97725483736627,153.06569444444443,133.49836805555555,114.55574652777777,6.647559407916484,5.445089458790978,0.04019675925925926,0.0
486,16.2,135.25153702083333,41.63015242704668,152.5051909722222,132.3648263888889,113.04168402777778,6.714918360726958,5.604486515338804,7.585167824074074,0.15852430555555555
487,16.233333333333334,135.24963533333334,41.63624290220857,152.49947916666667,132.36434027777779,113.03697916666667,6.715181014453126,5.603893406845861,0.02803240740740741,0.0
488,16.266666666666666,134.64752964583332,41.55180727018702,151.54671875,131.8243576388889,112.85203125,6.77073969627158,5.407362146372825,8.492957175925927,0.18006944444444445
489,16.3,134.64634255208333,41.56247786071123,151.54083333333332,131.82487847222222,112.84776041666667,6.771895227582968,5.410688337141156,0.08117476851851851,1.736111111111111e-05
490,16.333333333333332,129.53052134722222,46.77096796967423,144.57151041666665,127.01984375,110.11116319444444,6.798799843113956,5.508049704808512,13.399924768518519,0.24634837962962963
491,16.366666666666667,129.51930834375,46.77915227316896,144.55319444444444,127.01118055555555,110.0956076388889,6.799090931434286,5.507416273896496,0.04909722222222222,0.0
492,16.4,131.09013555208332,45.76051174756109,146.24934027777778,128.55934027777778,111.52196180555555,6.786801968336283,5.451721615818657,7.557662037037037,0.13490740740740742
493,16.433333333333334,131.0862668159722,45.772545207699544,146.23090277777777,128.56067708333333,111.50942708333334,6.78644272457187,5.453243576439359,0.06521412037037037,5.787037037037037e-06
494,16.466666666666665,132.20868312847222,44.85819102140171,147.57348958333333,129.63680555555555,112.4420486111111,6.741395910907854,5.553935276294052,3.4301678240740743,0.06365740740740741
495,16.5,132.17034703819445,44.90316150701345,147.52923611111112,129.60088541666667,112.3972048611111,6.739600574093473,5.5517616581990925,0.09748263888888889,1.736111111111111e-05
496,16.533333333333335,131.44653618750002,45.51802093059453,146.58362847222222,128.91944444444445,111.90678819444445,6.731962868322652,5.439791453067322,2.9194791666666666,0.05546875
497,16.566666666666666,131.39769200694442,45.56828890250621,146.50753472222223,128.88145833333334,111.830625,6.731738949848367,5.441517931680268,0.13445601851851852,0.0
498,16.6,126.55409386458334,52.7701966326592,139.7720138888889,124.38107638888889,109.15814236111112,6.790928832087594,7.037600074008726,35.03463541666667,0.48940972222222223
499,16.633333333333333,126.54152294444444,52.7779748948763,139.75961805555556,124.3684375,109.14572916666667,6.791127613903049,7.037957873789425,0.05285300925925926,4.6296296296296294e-05
500,16.666666666666668,126.57648583680556,52.71315568384972,139.79430555555555,124.40373263888888,109.17821180555555,6.794004519926854,7.038019644655595,0.6217476851851852,0.010416666666666666
501,16.7,126.54448534375,52.72970931790629,139.75899305555555,124.37279513888889,109.14543402777778,6.793488713893588,7.037717789432929,0.09226851851851851,0.0
502,16.733333333333334,126.67622903819445,52.67663531550887,139.93694444444444,124.48581597222223,109.32657986111111,6.790329058210205,7.049998310885292,1.3721990740740742,0.02734375
503,16.766666666666666,126.64500676388887,52.69636477402301,139.89854166666666,124.45782986111111,109.28444444444445,6.79209319793064,7.045888154186221,0.10387152777777778,2.3148148148148147e-05
504,16.8,126.53274938194446,52.7396501860675,139.76508680555557,124.35036458333333,109.18713541666666,6.797213197032192,7.048491809736743,1.6181597222222222,0.02779513888888889
505,16.833333333333332,126.48067355208332,52.76942678655639,139.68795138888888,124.30914930555555,109.10126736111111,6.795753092079437,7.053442782031935,0.1842650462962963,0.00022569444444444443
506,16.866666666666667,126.43704766319443,52.84737118099772,139.685,124.24453125,109.14581597222222,6.79240439330915,7.123944336103886,2.3740972222222223,0.03670138888888889
507,16.9,126.41316048611111,52.871273382784096,139.65734375,124.22315972222222,109.1081076388889,6.7915976573326455,7.1221678070144705,0.09255787037037037,0.0
508,16.933333333333334,126.43327614236111,52.88185126651416,139.68421875,124.24109375,109.12993055555556,6.790984458364351,7.123118229480438,0.028599537037037038,0.0
509,16.966666666666665,126.43344249652776,52.891484077299175,139.66361111111112,124.25050347222222,109.0997048611111,6.790153798565204,7.134559285227297,2.298599537037037,0.03800347222222222
510,17.0,126.55325992361111,52.890461307665966,139.82696180555556,124.35434027777778,109.24963541666666,6.7876619919887125,7.126863510940774,0.26699074074074075,0.0008449074074074074
511,17.033333333333335,126.55937222569443,52.860500152837496,139.83256944444443,124.3567013888889,109.29439236111111,6.787736826642201,7.1845572191775435,3.1872280092592593,0.05362847222222222
512,17.066666666666666,126.58155143055558,52.860026421278576,139.85715277777777,124.37777777777778,109.32041666666667,6.788509833372698,7.1852710196302985,0.07345486111111112,6.944444444444444e-05
513,17.1,126.66525241666666,52.740144524459126,139.89272569444444,124.48527777777778,109.31008680555556,6.791545730235258,7.222445310889185,3.6110532407407407,0.07023148148148148
514,17.133333333333333,126.7852703298611,52.74123692992092,140.03911458333334,124.59394097222223,109.46493055555555,6.786389864593337,7.216916901925973,0.2725925925925926,0.00020833333333333335
515,17.166666666666668,126.71885855208335,52.828805718004084,139.94725694444443,124.53520833333333,109.39737847222223,6.785100835328343,7.217054193475279,2.189519675925926,0.03967592592592593
516,17.2,126.74486029166667,52.820248211411965,139.97557291666666,124.56006944444445,109.42786458333333,6.784829027636221,7.2161856755561296,0.10384837962962963,1.1574074074074073e-05
517,17.233333333333334,126.80553827430555,52.72621918410027,140.03717013888888,124.62836805555555,109.41034722222223,6.783943565348636,7.206326718320996,0.8339293981481481,0.013622685185185186
518,17.266666666666666,126.90255201388888,52.74989671867733,140.1613715277778,124.71475694444445,109.53255208333333,6.78640539901573,7.202929107872818,0.21105902777777777,0.0002314814814814815
519,17.3,126.94223131944443,52.67079632479815,140.33520833333333,124.71102430555555,109.60722222222222,6.793619510915072,7.212212811898604,4.3316840277777775,0.08715277777777777
520,17.333333333333332,126.95581227083333,52.67116758072574,140.35105902777778,124.72369791666667,109.62310763888888,6.794514206795691,7.212003585417116,0.0712962962962963,4.050925925925926e-05
521,17.366666666666667,127.73119492361111,52.1679277009476,141.29699652777776,125.47828125,110.10230902777778,6.777504386633437,7.249211019597462,6.883518518518518,0.1298726851851852
522,17.4,127.93659747916665,52.22055991457614,141.59255208333335,125.64934027777778,110.38244791666666,6.776024375792402,7.247646270643246,0.4046122685185185,0.0002314814814814815
523,17.433333333333334,127.23592110069444,52.42051396937418,141.1404513888889,124.88510416666666,109.57942708333333,6.782870305749685,7.580549312881756,3.577991898148148,0.06829282407407407
524,17.466666666666665,127.26548998611109,52.433594625220984,141.17805555555555,124.91190972222222,109.61270833333333,6.78328130742748,7.58425481912897,0.10588541666666666,9.837962962962963e-05
525,17.5,127.39901046874999,52.3748675231548,141.2940625,125.06348958333334,109.61890625,6.77687538347067,7.510558242944641,5.311678240740741,0.10438657407407408
526,17.533333333333335,127.56673063888887,52.39833444908712,141.51663194444444,125.21064236111111,109.82885416666667,6.777782255102264,7.507653968434222,0.3145428240740741,9.837962962962963e-05
527,17.566666666666666,127.23291487847222,52.52530388162581,141.1376736111111,124.87352430555555,109.66067708333334,6.772791879556964,7.672860820638357,4.249265046296296,0.07398726851851851
528,17.6,127.27710794444444,52.51712350247846,141.1862326388889,124.91583333333334,109.71067708333334,6.773053214030394,7.678209841041896,0.11612268518518519,0.0001388888888888889
529,17.633333333333333,126.60466071875,52.742715575418856,140.48960069444445,124.26211805555556,108.92388888888888,6.784860030757279,7.766868738155125,3.6925868055555555,0.06622685185185186
530,17.666666666666668,126.68576745833333,52.76242851499915,140.61116319444446,124.32800347222222,109.03664930555556,6.782710506882921,7.757821283204443,0.20652777777777778,0.00017361111111111112
531,17.7,126.19715321180554,53.16406744663602,140.00942708333332,123.87192708333333,108.55881944444444,6.789542901220699,7.80607699250317,3.6128645833333333,0.06494791666666666
532,17.733333333333334,126.20360751041667,53.1756447500528,140.01484375,123.87885416666667,108.56364583333334,6.788933794485181,7.80989358576555,0.07067708333333333,5.208333333333334e-05
533,17.766666666666666,126.18396680902777,53.184953477140546,139.96524305555556,123.87282986111111,108.49734375,6.789409004192366,7.811158015910282,0.06420717592592592,0.0
534,17.8,125.96688678819443,52.99898282046775,139.88847222222222,123.61217013888889,108.29880208333333,6.8003635192020795,7.851703209433115,2.875162037037037,0.05326967592592593
535,17.833333333333332,125.94574360069444,53.01394396705934,139.84479166666668,123.60057291666666,108.24946180555555,6.800570525422629,7.859529965234604,0.17418981481481483,0.00014467592592592592
536,17.866666666666667,126.53570733680556,52.44757213510359,140.7034375,124.13373263888889,108.61095486111111,6.8233672269924694,8.210154244693612,4.123402777777778,0.06960648148148148
537,17.9,126.49762393402779,52.47239332270821,140.64902777777777,124.103125,108.5468923611111,6.823817237287157,8.214662532331843,0.10945023148148147,0.0
